full_name,class,neo,pha,H,diameter,albedo,rot_per,GM,density,e,a,q,i,om,w,ma,n,per,moid,condition_code,n_obs_used
   526 Jena (A904 EE),MBA,N,N,10.12,44.84,0.077,11.877,,,0.1247,3.129,2.739,2.17,137.54,358.31,60.15,0.1781,2020.0,1.75,0,6458
   527 Euryanthe (A904 FC),MBA,N,N,10.41,52.627,0.039,42.75,,,0.1519,2.725,2.311,9.66,120.41,203.47,270.14,0.2192,1640.0,1.3,0,6750
   528 Rezia (A904 FA),OMB,N,N,9.22,91.966,0.046,7.337,,,0.0219,3.396,3.322,12.7,49.49,354.14,296.36,0.1575,2290.0,2.33,0,11695
   529 Preziosa (A904 FB),MBA,N,N,9.93,32.01,0.1632,25.943,,,0.0924,3.018,2.739,11.02,64.99,332.32,219.8,0.188,1920.0,1.75,0,6016
   530 Turandot (A904 GB),MBA,N,N,9.38,84.85,0.0472,19.961,,,0.2168,3.192,2.5,8.56,129.09,199.46,321.62,0.1729,2080.0,1.49,0,7913
   531 Zerlina (A904 GC),MBA,N,N,12.05,17.804,0.101,16.706,,,0.1994,2.784,2.229,34.03,197.67,57.54,20.59,0.2122,1700.0,1.33,0,6104
   532 Herculina (A904 HE),MBA,N,N,5.92,167.791,0.285,9.405,,,0.1802,2.77,2.271,16.3,107.41,76.66,136.5,0.2138,1680.0,1.34,0,5497
   533 Sara (A904 HC),MBA,N,N,9.82,30.819,0.252,11.654,,,0.0432,2.98,2.852,6.55,180.26,30.95,226.64,0.1916,1880.0,1.85,0,13856
   534 Nassovia (A904 HD),MBA,N,N,9.64,32.333,0.213,9.382,,,0.0602,2.884,2.71,3.28,94.06,335.88,70.68,0.2013,1790.0,1.72,0,6324
   535 Montague (A904 JE),MBA,N,N,9.56,79.299,0.054,10.2482,,,0.0263,2.569,2.501,6.77,84.75,67.34,256.05,0.2394,1500.0,1.52,0,12099
   536 Merapi (A904 JF),OMB,N,N,8.12,147.066,0.048,8.791,,,0.0901,3.507,3.191,19.39,59.14,297.85,92.52,0.1501,2400.0,2.24,0,6569
   537 Pauly (A904 NB),MBA,N,N,8.78,40.732,0.322,16.168,,,0.2353,3.067,2.345,9.92,119.85,187.77,197.96,0.1835,1960.0,1.33,0,6861
   538 Friederike (A904 OA),MBA,N,N,9.57,70.64,0.065,46.728,,,0.1723,3.154,2.611,6.52,141.02,226.67,153.61,0.1759,2050.0,1.61,0,7529
   539 Pamina (A904 PD),MBA,N,N,10.23,68.356,0.052,13.903,,,0.2132,2.738,2.154,6.8,274.2,97.19,236.62,0.2175,1650.0,1.17,0,9490
   540 Rosamunde (A904 PE),MBA,N,N,10.75,19.152,0.331,9.351,,,0.0892,2.219,2.021,5.58,202.07,337.6,19.14,0.2982,1210.0,1.02,0,13749
   541 Deborah (A904 PF),MBA,N,N,10.25,60.147,0.055,29.368,,,0.0534,2.814,2.663,6.02,267.37,1.95,292.96,0.2088,1720.0,1.65,0,9488
   542 Susanna (A904 QA),MBA,N,N,9.36,42.117,0.217,10.069,,,0.1438,2.903,2.486,12.08,152.83,216.28,153.89,0.1992,1810.0,1.49,0,6875
   543 Charlotte (A904 RG),MBA,N,N,9.48,45.613,0.144,10.718,,,0.1508,3.062,2.6,8.46,294.81,108.56,198.43,0.184,1960.0,1.62,0,6814
   544 Jetta (A904 RH),MBA,N,N,10.01,27.169,0.262,7.745,,,0.1524,2.591,2.197,8.37,298.28,342.82,89.17,0.2363,1520.0,1.18,0,6236
   545 Messalina (A904 TC),OMB,N,N,8.8,112.631,0.041,7.2,,,0.1733,3.206,2.65,11.25,332.87,333.36,167.67,0.1717,2100.0,1.64,0,6969
   546 Herodias (A904 TD),MBA,N,N,9.72,65.945,0.054,10.77,,,0.1162,2.597,2.295,14.87,21.57,110.37,228.21,0.2355,1530.0,1.35,0,5253
   547 Praxedis (A904 TE),MBA,N,N,9.99,52.462,0.101,9.105,,,0.2365,2.774,2.118,16.86,192.99,196.64,80.41,0.2134,1690.0,1.13,0,12244
   548 Kressida (A904 TF),MBA,N,N,11.35,14.008,0.282,11.93,,,0.1847,2.283,1.861,3.87,108.39,320.44,20.01,0.2858,1260.0,0.877,0,8298
   549 Jessonda (A904 WA),MBA,N,N,10.88,15.53,0.289,2.9713,,,0.2562,2.687,1.998,3.95,291.26,157.89,171.69,0.2238,1610.0,1.02,0,6771
   550 Senta (A904 WB),MBA,N,N,9.33,37.434,0.225,20.555,,,0.222,2.59,2.015,10.11,270.66,45.35,102.13,0.2365,1520.0,1.01,0,6817
   551 Ortrud (A904 WC),MBA,N,N,9.79,81.113,0.04,17.416,,,0.1188,2.969,2.616,0.39,5.66,71.05,238.88,0.1927,1870.0,1.63,0,9793
   552 Sigelinde (A904 XB),MBA,N,N,9.63,88.697,0.036,17.156,,,0.0899,3.151,2.867,7.69,266.85,345.61,37.35,0.1762,2040.0,1.85,0,7601
   553 Kundry (A904 YA),MBA,N,N,12.39,9.01,0.287,12.605,,,0.11,2.23,1.985,5.39,72.33,354.64,116.56,0.2959,1220.0,0.998,0,16786
   554 Peraga (A905 AE),MBA,N,N,9.28,95.87,0.0496,13.7128,,,0.1528,2.375,2.012,2.94,295.35,127.79,50.78,0.2693,1340.0,1.03,0,11858
   555 Norma (A905 AF),MBA,N,N,10.93,31.04,0.119,19.508,,,0.1555,3.18,2.686,2.67,130.17,1.28,138.65,0.1738,2070.0,1.7,0,9488
   556 Phyllis (A905 AD),MBA,N,N,9.51,36.279,0.201,4.293,,,0.1039,2.464,2.208,5.25,285.97,177.16,87.63,0.2548,1410.0,1.22,0,5264
   557 Violetta (A905 BD),MBA,N,N,12.13,22.621,0.084,5.0887,,,0.099,2.442,2.2,2.48,292.64,196.5,236.27,0.2582,1390.0,1.22,0,6381
   558 Carmen (A905 CK),MBA,N,N,9.04,54.811,0.131,11.387,,,0.0383,2.909,2.797,8.37,143.63,315.54,168.67,0.1987,1810.0,1.82,0,6917
   559 Nanon (A905 EB),MBA,N,N,9.54,79.82,0.05,10.059,,,0.0666,2.711,2.53,9.31,111.85,132.19,316.12,0.2208,1630.0,1.52,0,8737
   560 Delila (A905 EC),MBA,N,N,10.94,35.334,0.062,29.913,,,0.1579,2.753,2.318,8.45,105.16,5.49,199.77,0.2158,1670.0,1.33,0,5899
   561 Ingwelde (A905 FC),MBA,N,N,11.42,31.562,0.058,12.012,,,0.1232,3.171,2.78,1.55,159.12,318.55,196.62,0.1746,2060.0,1.8,0,8927
   562 Salome (A905 GC),MBA,N,N,9.99,32.651,0.158,6.351,,,0.1036,3.016,2.703,11.12,70.46,261.91,234.89,0.1882,1910.0,1.72,0,7076
   563 Suleika (A905 GD),MBA,N,N,8.4,53.29,0.2477,5.69,,,0.2364,2.712,2.071,10.25,85.15,336.6,135.05,0.2207,1630.0,1.09,0,4970
   564 Dudu (A905 JD),MBA,N,N,10.45,52.01,0.05,8.882,,,0.2757,2.748,1.991,17.98,70.74,215.0,122.9,0.2163,1660.0,0.997,0,10849
   565 Marbachia (A905 JE),MBA,N,N,10.84,27.332,0.105,4.587,,,0.1318,2.442,2.12,10.99,225.66,292.11,270.13,0.2583,1390.0,1.15,0,6410
   566 Stereoskopia (A905 KA),OMB,N,N,8.2,167.381,0.039,12.103,,,0.1201,3.375,2.97,4.89,79.51,300.35,355.24,0.159,2260.0,1.98,0,13254
   567 Eleutheria (A905 KB),MBA,N,N,9.14,93.41,0.0439,7.717,,,0.0833,3.142,2.88,9.23,58.14,134.23,303.66,0.177,2030.0,1.89,0,7222
   568 Cheruskia (A905 OD),MBA,N,N,9.69,71.224,0.056,13.209,,,0.1681,2.881,2.397,18.41,249.73,173.4,130.27,0.2015,1790.0,1.41,0,8624
   569 Misa (A905 OE),MBA,N,N,10.04,72.95,0.0297,11.595,,,0.1788,2.659,2.184,1.29,301.47,142.63,185.62,0.2273,1580.0,1.2,0,6168
   570 Kythera (A905 OF),OMB,N,N,8.88,87.486,0.069,8.117,,,0.1182,3.423,3.018,1.82,223.28,162.27,288.0,0.1556,2310.0,2.02,0,9800
   571 Dulcinea (A905 RA),MBA,N,N,11.77,11.696,0.298,126.3,,,0.2429,2.41,1.825,5.23,3.11,27.64,21.01,0.2634,1370.0,0.831,0,7302
   572 Rebekka (A905 SF),MBA,N,N,10.9,28.903,0.089,5.6497,,,0.1573,2.401,2.023,10.58,194.41,192.3,93.56,0.265,1360.0,1.03,0,7588
   573 Recha (A905 SG),MBA,N,N,9.51,47.582,0.1,7.16633,,,0.1094,3.015,2.685,9.83,342.63,30.25,334.55,0.1883,1910.0,1.69,0,9998
   574 Reginhild (A905 SH),MBA,N,N,12.39,8.456,0.298,14.339,,,0.239,2.252,1.714,5.68,336.61,77.11,160.63,0.2916,1230.0,0.735,0,5963
   575 Renate (A905 SJ),MBA,N,N,10.96,19.106,0.211,3.676,,,0.1282,2.555,2.227,15.01,349.46,334.5,180.56,0.2414,1490.0,1.22,0,10896
   576 Emanuela (A905 SK),MBA,N,N,9.5,74.378,0.055,20.372,,,0.1922,2.994,2.419,10.21,299.52,28.15,114.94,0.1902,1890.0,1.41,0,12288
   577 Rhea (A905 UR),MBA,N,N,9.45,38.234,0.23,12.249,,,0.1537,3.114,2.635,5.3,328.47,329.6,357.09,0.1794,2010.0,1.62,0,9406
   578 Happelia (A905 VJ),MBA,N,N,9.54,69.29,0.0769,10.061,,,0.1951,2.75,2.214,6.13,29.06,262.67,213.41,0.2161,1670.0,1.21,0,9132
   579 Sidonia (A905 VK),MBA,N,N,8.01,85.57,0.1748,16.29,,,0.0762,3.012,2.782,11.02,82.62,229.09,81.54,0.1886,1910.0,1.78,0,11108
   580 Selene (A905 YB),OMB,N,N,10.39,48.204,0.082,9.494,,,0.088,3.229,2.945,3.67,98.89,339.32,257.62,0.1699,2120.0,1.96,0,8569
   581 Tauntonia (A905 YC),OMB,N,N,10.01,61.481,0.031,24.994,,,0.0355,3.21,3.096,21.9,102.43,25.08,250.23,0.1713,2100.0,2.12,0,16278
   582 Olympia (A906 BM),MBA,N,N,8.97,44.347,0.218,36.312,,,0.2202,2.613,2.037,30.0,155.65,310.24,161.96,0.2334,1540.0,1.13,0,8182
   583 Klotilde (A905 YD),MBA,N,N,9.32,78.236,0.072,9.2135,,,0.1594,3.177,2.671,8.24,257.82,251.02,323.27,0.174,2070.0,1.7,0,9018
   584 Semiramis (A906 AC),MBA,N,N,8.48,54.01,0.1987,5.068,,,0.233,2.374,1.821,10.72,281.99,85.4,2.44,0.2695,1340.0,0.856,0,4636
   585 Bilkis (A906 DF),MBA,N,N,10.48,49.761,0.014,8.577,,,0.1292,2.43,2.116,7.58,180.17,330.16,223.45,0.2602,1380.0,1.13,0,9203
   586 Thekla (A906 DK),MBA,N,N,9.52,95.203,0.04,13.67,,,0.0655,3.04,2.841,1.63,228.29,253.49,227.4,0.1859,1940.0,1.86,0,8601
   587 Hypsipyle (A906 DM),MBA,N,N,11.9,11.022,0.208,2.8881,,,0.1665,2.336,1.947,24.97,324.5,189.18,193.61,0.2761,1300.0,0.96,0,6628
   588 Achilles (A906 DN),TJN,N,N,8.21,130.099,0.043,7.306,,,0.1483,5.215,4.441,10.32,316.53,134.22,76.84,0.08277,4350.0,3.47,0,5504
   589 Croatia (A906 EC),MBA,N,N,9.31,93.617,0.041,24.932,,,0.0403,3.133,3.007,10.8,177.42,229.77,328.66,0.1777,2030.0,2.02,0,13761
   590 Tomyris (A906 ED),MBA,N,N,10.04,30.577,0.187,5.5525,,,0.0784,2.999,2.764,11.18,105.98,336.55,95.01,0.1898,1900.0,1.78,0,7105
   591 Irmgard (A906 EE),MBA,N,N,10.63,51.86,0.0364,7.35,,,0.21,2.678,2.116,12.45,334.07,218.83,85.47,0.2249,1600.0,1.13,0,5406
   592 Bathseba (A916 BB),MBA,N,N,9.68,43.787,0.155,7.7465,,,0.1353,3.022,2.613,10.18,167.78,257.71,9.45,0.1876,1920.0,1.65,0,10954
   593 Titania (A906 FK),MBA,N,N,9.34,70.145,0.07,9.8968,,,0.2173,2.698,2.112,16.9,75.93,30.55,43.03,0.2224,1620.0,1.14,0,4958
   594 Mireille (A906 FM),MBA,N,N,12.15,9.23,0.3255,4.966,,,0.3556,2.626,1.693,32.54,154.86,77.17,4.83,0.2315,1550.0,0.917,0,5845
   595 Polyxena (A906 FL),OMB,N,N,7.96,90.647,0.145,11.801,,,0.0705,3.206,2.98,17.79,23.69,280.26,216.96,0.1717,2100.0,2.03,0,9184
   596 Scheila (A906 DL),MBA,N,N,8.92,159.726,0.04,15.848,,,0.1595,2.936,2.468,14.63,70.48,177.59,247.97,0.1959,1840.0,1.45,0,8646
   597 Bandusia (A906 HE),MBA,N,N,9.32,36.06,0.2361,7.6636,,,0.1434,2.672,2.289,12.8,36.45,307.27,25.09,0.2257,1600.0,1.31,0,9825
   598 Octavia (A906 GC),MBA,N,N,9.65,78.237,0.044,10.8903,,,0.2509,2.759,2.067,12.23,91.48,291.94,174.45,0.215,1670.0,1.11,0,7375
   599 Luisa (A906 HF),MBA,N,N,8.68,70.249,0.115,9.566,,,0.2928,2.771,1.96,16.72,44.14,294.11,238.21,0.2137,1680.0,1.02,0,7413
   600 Musa (A906 LA),MBA,N,N,10.27,25.115,0.227,5.8856,,,0.0536,2.662,2.519,10.21,139.16,113.22,201.55,0.227,1590.0,1.52,0,14517
   601 Nerthus (A906 MC),MBA,N,N,9.66,75.535,0.043,13.59,,,0.107,3.136,2.8,16.15,169.23,161.79,147.39,0.1775,2030.0,1.79,0,6236
   602 Marianna (A906 DJ),MBA,N,N,8.65,110.444,0.067,35.195,,,0.2519,3.08,2.304,15.12,331.39,45.58,135.16,0.1823,1970.0,1.33,0,8440
   603 Timandra (A906 DG),MBA,N,N,11.86,13.73,0.1354,330.5,,,0.1738,2.538,2.097,8.03,343.35,161.19,193.91,0.2437,1480.0,1.11,0,5416
   604 Tekmessa (A906 DH),MBA,N,N,9.58,64.536,0.09,5.5596,,,0.1919,3.156,2.551,4.42,11.81,28.88,230.46,0.1758,2050.0,1.56,0,9102
   605 Juvisia (A906 QJ),MBA,N,N,10.05,69.86,0.0397,15.851,,,0.1359,3.001,2.593,19.64,342.62,15.6,16.76,0.1896,1900.0,1.59,0,7125
   606 Brangane (A906 SK),MBA,N,N,10.39,35.758,0.096,12.295,,,0.2207,2.587,2.016,8.6,318.41,58.21,220.17,0.2369,1520.0,1.03,0,8634
   607 Jenny (A906 SH),MBA,N,N,9.97,67.52,0.039,8.521,,,0.0778,2.852,2.63,10.09,284.98,292.27,50.02,0.2046,1760.0,1.64,0,6858
   608 Adolfine (A916 OH),MBA,N,N,10.84,20.365,0.245,8.3458,,,0.1235,3.023,2.65,9.37,293.72,69.85,239.12,0.1875,1920.0,1.66,0,5770
   609 Fulvia (A906 SL),MBA,N,N,10.41,54.17,0.0602,35.375,,,0.0383,3.086,2.968,4.19,165.16,107.66,78.35,0.1818,1980.0,1.95,0,8413
   610 Valeska (A906 SN),MBA,N,N,12.51,19.153,0.074,4.9047,,,0.2517,3.094,2.315,12.6,20.05,1.84,351.04,0.1811,1990.0,1.32,0,6549
   611 Valeria (A906 SM),MBA,N,N,9.47,57.468,0.124,6.977,,,0.1248,2.979,2.607,13.44,189.35,256.45,4.39,0.1917,1880.0,1.66,0,10584
   612 Veronika (A906 TC),MBA,N,N,10.87,38.767,0.062,8.243,,,0.2616,3.154,2.329,20.91,202.57,123.01,140.23,0.1759,2050.0,1.39,0,9230
   613 Ginevra (A906 TD),MBA,N,N,9.85,81.344,0.028,12.906,,,0.0564,2.921,2.756,7.67,354.49,66.9,281.55,0.1975,1820.0,1.78,0,15120
   614 Pia (A906 TE),MBA,N,N,11.03,29.191,0.094,4.572,,,0.1086,2.694,2.401,7.02,217.04,210.4,303.41,0.2229,1610.0,1.42,0,5873
   615 Roswitha (A906 TF),MBA,N,N,10.48,48.626,0.02,4.422,,,0.1105,2.631,2.34,2.76,13.39,246.42,83.62,0.2309,1560.0,1.33,0,11001
   616 Elly (A906 UK),MBA,N,N,10.6,21.17,0.211,5.297,,,0.0611,2.554,2.398,14.96,355.93,108.68,358.97,0.2415,1490.0,1.45,0,6793
   617 Patroclus (A906 UL),TJN,N,N,8.22,140.362,0.047,102.8,,,0.1394,5.206,4.48,22.06,44.35,308.77,42.12,0.08297,4340.0,3.53,0,6339
   618 Elfriede (A906 UM),MBA,N,N,8.54,131.292,0.05,14.791,,,0.0684,3.191,2.973,17.06,110.81,230.2,7.82,0.1729,2080.0,1.99,0,13802
   619 Triberga (A906 UN),MBA,N,N,9.87,29.051,0.219,29.311,,,0.0745,2.52,2.333,13.81,187.43,177.42,307.43,0.2463,1460.0,1.33,0,8028
   620 Drakonia (A906 UO),MBA,N,N,10.98,11.385,0.419,5.487,,,0.1356,2.435,2.105,7.74,359.82,336.72,169.53,0.2593,1390.0,1.1,0,9755
   621 Werdandi (A906 VM),MBA,N,N,11.14,29.726,0.127,11.776,,,0.1366,3.127,2.699,2.3,66.64,37.07,180.43,0.1783,2020.0,1.72,0,7227
   622 Esther (A906 VN),MBA,N,N,10.33,21.874,0.316,47.413,,,0.243,2.415,1.828,8.64,141.88,257.02,266.57,0.2626,1370.0,0.857,0,6803
   623 Chimaera (A907 BC),MBA,N,N,10.85,44.09,0.0372,14.635,,,0.1116,2.461,2.186,14.13,308.28,125.09,333.18,0.2553,1410.0,1.23,0,6381
   624 Hektor (A907 CF),TJN,N,N,7.32,225.0,0.025,6.924,,,0.0243,5.276,5.148,18.15,342.8,180.68,9.23,0.08132,4430.0,4.16,0,8169
   625 Xenia (A907 CG),MBA,N,N,9.96,28.287,0.221,21.017,,,0.2271,2.645,2.045,12.08,127.51,200.49,33.0,0.2291,1570.0,1.04,0,5893
   626 Notburga (A907 CH),MBA,N,N,9.22,73.236,0.032,19.353,,,0.2417,2.574,1.952,25.37,341.56,43.66,8.61,0.2387,1510.0,1.0,0,4987
   627 Charis (A907 EJ),MBA,N,N,9.87,38.018,0.047,27.888,,,0.0625,2.899,2.718,6.48,142.22,178.81,195.39,0.1997,1800.0,1.7,0,6004
   628 Christine (A907 EK),MBA,N,N,9.23,48.239,0.12,16.1783,,,0.0426,2.581,2.471,11.52,112.08,204.97,55.42,0.2377,1510.0,1.46,0,5859
   629 Bernardina (A907 EL),MBA,N,N,10.07,35.087,0.14,3.763,,,0.1607,3.132,2.628,9.24,86.33,38.52,172.63,0.1778,2020.0,1.65,0,6340
   630 Euphemia (A907 EM),MBA,N,N,11.2,15.542,0.291,350.0,,,0.1123,2.625,2.33,13.87,105.34,38.94,343.24,0.2318,1550.0,1.36,0,12122
   631 Philippina (A907 FD),MBA,N,N,8.62,50.491,0.229,5.899,,,0.085,2.792,2.554,18.9,224.52,279.39,214.2,0.2113,1700.0,1.64,0,6352
   632 Pyrrha (A907 GY),MBA,N,N,11.47,14.419,0.195,4.1167,,,0.1914,2.663,2.153,2.22,356.43,252.39,85.3,0.2269,1590.0,1.14,0,7733
   633 Zelima (A907 JH),MBA,N,N,9.96,33.387,0.203,11.73,,,0.086,3.022,2.762,10.92,147.07,192.24,129.82,0.1876,1920.0,1.75,0,6059
   634 Ute (A907 JJ),MBA,N,N,9.9,74.017,0.043,11.7554,,,0.1805,3.049,2.499,12.29,133.17,221.05,5.41,0.1851,1940.0,1.51,0,11999
   635 Vundtia (A907 LA),MBA,N,N,9.29,94.415,0.034,11.79,,,0.0786,3.141,2.894,11.01,182.83,229.04,316.96,0.177,2030.0,1.92,0,13003
   636 Erika (A907 CE),MBA,N,N,9.7,73.147,0.048,14.603,,,0.1715,2.914,2.415,7.91,34.37,299.52,134.9,0.1981,1820.0,1.42,0,8860
   637 Chrysothemis (A907 EN),MBA,N,N,11.55,24.194,0.08,3.7,,,0.1182,3.177,2.802,0.24,351.24,181.09,27.79,0.174,2070.0,1.81,0,6245
   638 Moira (A917 RC),MBA,N,N,10.09,59.594,0.06,9.8768,,,0.1623,2.733,2.29,7.71,103.09,128.44,75.99,0.2181,1650.0,1.29,0,9438
   639 Latona (A907 OA),MBA,N,N,8.34,78.509,0.123,6.193,,,0.1107,3.013,2.68,8.57,279.66,69.8,174.39,0.1884,1910.0,1.69,0,8904
   640 Brambilla (A907 QA),MBA,N,N,9.32,62.667,0.055,7.768,,,0.0784,3.16,2.913,13.37,234.86,28.62,75.06,0.1754,2050.0,1.9,0,9529
   641 Agnes (A907 RH),MBA,N,N,12.39,9.446,0.217,178.0,,,0.1283,2.22,1.935,1.71,40.97,18.0,208.98,0.298,1210.0,0.947,0,5703
   642 Clara (A907 RJ),MBA,N,N,10.1,33.36,0.1617,8.2308,,,0.1288,3.187,2.776,8.17,5.24,121.13,172.87,0.1733,2080.0,1.8,0,10362
   643 Scheherezade (A907 RK),OMB,N,N,9.87,64.997,0.058,14.161,,,0.0572,3.369,3.176,13.76,252.12,225.19,351.91,0.1594,2260.0,2.21,0,8867
   644 Cosima (A907 RG),MBA,N,N,10.77,17.016,0.271,7.556,,,0.1545,2.601,2.199,1.04,109.98,269.26,76.33,0.235,1530.0,1.2,0,7267
   645 Agrippina (A907 RP),OMB,N,N,9.98,28.916,0.213,53.436,,,0.139,3.216,2.769,7.07,359.21,89.16,179.08,0.1709,2110.0,1.8,0,11734
   646 Kastalia (A907 RL),MBA,N,N,12.63,8.153,0.269,3.1259,,,0.2134,2.326,1.829,6.9,302.75,38.26,131.44,0.2779,1300.0,0.825,0,7529
   647 Adelgunde (A907 RM),MBA,N,N,11.18,9.725,0.508,32.202,,,0.193,2.443,1.971,7.32,254.55,175.84,292.45,0.2582,1390.0,0.985,0,5971
   648 Pippa (A907 RN),MBA,N,N,9.57,68.27,0.0509,9.263,,,0.2031,3.196,2.547,9.88,290.77,180.99,189.8,0.1725,2090.0,1.56,0,5764
   649 Josefa (A907 RO),MBA,N,N,12.88,7.726,0.345,10.481,,,0.2782,2.547,1.838,12.71,356.99,349.49,18.71,0.2425,1480.0,0.832,0,9323
   650 Amalasuntha (A907 TL),MBA,N,N,12.64,18.609,0.027,16.582,,,0.1842,2.458,2.006,2.56,215.49,178.76,233.74,0.2557,1410.0,1.01,0,5226
   651 Antikleia (A907 TK),MBA,N,N,10.14,31.895,0.172,20.299,,,0.1005,3.022,2.718,10.76,37.95,352.31,173.07,0.1876,1920.0,1.72,0,8224
   652 Jubilatrix (A907 VS),MBA,N,N,11.0,15.595,0.2,2.6627,,,0.1258,2.555,2.234,15.73,86.13,276.78,4.64,0.2413,1490.0,1.3,0,5655
   653 Berenike (A907 WC),MBA,N,N,9.36,49.793,0.085,12.4886,,,0.0451,3.014,2.878,11.29,132.74,61.32,70.57,0.1883,1910.0,1.9,0,8886
   654 Zelinda (A908 AM),MBA,N,N,8.6,160.736,0.027,31.735,,,0.2316,2.297,1.765,18.1,278.32,214.58,293.75,0.2832,1270.0,0.803,0,5552
   655 Briseis (A907 VT),MBA,N,N,10.0,29.057,0.302,160.66,,,0.0838,2.99,2.74,6.51,129.82,282.25,292.55,0.1906,1890.0,1.76,0,7543
   656 Beagle (A917 ST),MBA,N,N,10.04,62.604,0.045,7.035,,,0.1301,3.156,2.745,0.52,184.16,329.23,336.31,0.1758,2050.0,1.76,0,6346
   657 Gunlod (A908 BK),MBA,N,N,11.33,39.401,0.044,15.6652,,,0.1127,2.613,2.318,10.24,297.5,244.02,282.53,0.2334,1540.0,1.34,0,10360
   658 Asteria (A908 BL),MBA,N,N,10.47,21.894,0.192,21.034,,,0.0616,2.855,2.679,1.5,350.93,59.13,216.56,0.2043,1760.0,1.69,0,6309
   659 Nestor (A908 FE),TJN,N,N,8.69,112.32,0.035,15.98,,,0.1157,5.17,4.572,4.52,350.76,343.68,182.77,0.08385,4290.0,3.56,0,6988
   660 Crescentia (A908 AN),MBA,N,N,9.19,42.302,0.332,7.9116,,,0.1088,2.533,2.257,15.2,156.76,107.18,295.36,0.2445,1470.0,1.29,0,9565
   661 Cloelia (A908 DD),MBA,N,N,9.73,40.081,0.182,5.536,,,0.039,3.015,2.898,9.25,335.56,183.45,166.21,0.1882,1910.0,1.91,0,7905
   662 Newtonia (A908 FF),MBA,N,N,10.42,22.127,0.228,21.095,,,0.2186,2.552,1.994,4.13,133.53,166.05,225.53,0.2418,1490.0,0.977,0,12128
   663 Gerlinde (A908 MB),MBA,N,N,9.16,107.795,0.031,10.251,,,0.1475,3.064,2.612,17.93,232.3,314.63,35.89,0.1838,1960.0,1.64,0,6583
   664 Judith (A908 MC),MBA,N,N,9.93,85.214,0.04,19.306,,,0.2416,3.179,2.411,8.57,170.29,103.08,254.53,0.1739,2070.0,1.41,0,7593
   665 Sabine (A908 OE),MBA,N,N,8.63,51.09,0.3895,4.294,,,0.1723,3.144,2.602,14.75,298.39,317.83,32.53,0.1768,2040.0,1.61,0,6082
   666 Desdemona (A908 OG),MBA,N,N,10.7,32.741,0.095,14.608,,,0.2363,2.594,1.981,7.58,215.29,174.14,344.97,0.2359,1530.0,0.986,0,9402
   667 Denise (A908 OF),MBA,N,N,9.4,88.63,0.062,12.687,,,0.188,3.187,2.588,25.37,153.14,304.94,76.48,0.1732,2080.0,1.68,0,7860
   668 Dora (A908 OH),MBA,N,N,12.12,21.517,0.042,22.914,,,0.2341,2.795,2.141,6.84,214.37,113.03,20.54,0.2109,1710.0,1.14,0,6975
   669 Kypria (A908 QF),MBA,N,N,10.05,29.227,0.112,14.283,,,0.0764,3.016,2.786,10.79,170.35,119.73,193.72,0.1881,1910.0,1.79,0,6097
   670 Ottegebe (A908 QG),MBA,N,N,9.46,35.886,0.165,10.045,,,0.1916,2.805,2.267,7.54,174.56,195.02,327.91,0.2098,1720.0,1.27,0,7783
   671 Carnegia (A908 SJ),MBA,N,N,10.33,60.604,0.028,8.332,,,0.0613,3.094,2.905,8.01,0.37,88.07,108.1,0.1811,1990.0,1.94,0,8869
   672 Astarte (A908 SH),MBA,N,N,11.57,35.584,0.033,22.572,,,0.1365,2.555,2.206,11.11,343.77,309.04,299.13,0.2414,1490.0,1.21,0,8291
   673 Edda (A908 SG),MBA,N,N,10.14,37.622,0.092,22.34,,,0.0089,2.815,2.79,2.88,226.39,256.6,168.46,0.2087,1730.0,1.8,0,7549
   674 Rachele (A908 UK),MBA,N,N,7.43,96.171,0.206,30.982,,,0.1931,2.924,2.36,13.51,58.07,41.15,99.16,0.1971,1830.0,1.39,0,6002
   676 Melitta (A909 BO),MBA,N,N,9.63,78.369,0.049,16.743,,,0.1226,3.067,2.691,12.85,150.1,186.31,112.84,0.1835,1960.0,1.68,0,11228
   677 Aaltje (A909 BP),MBA,N,N,9.65,32.403,0.313,16.608,,,0.0467,2.959,2.821,8.49,272.65,273.45,291.98,0.1936,1860.0,1.84,0,10494
   678 Fredegundis (A909 BQ),MBA,N,N,9.35,39.585,0.344,11.61624,,,0.2201,2.572,2.006,6.1,281.06,121.06,165.14,0.239,1510.0,1.02,0,8357
   679 Pax (A909 BR),MBA,N,N,9.14,63.909,0.11,8.452,,,0.3102,2.586,1.783,24.42,112.07,267.02,118.48,0.2371,1520.0,0.959,0,7014
   680 Genoveva (A909 HF),MBA,N,N,9.55,83.92,0.0474,11.089,,,0.2992,3.133,2.196,17.52,37.89,245.48,265.41,0.1777,2030.0,1.24,0,9122
   681 Gorgo (A909 JB),MBA,N,N,10.73,20.39,0.24,6.4606,,,0.0999,3.108,2.798,12.57,177.82,115.62,39.18,0.1799,2000.0,1.81,0,5931
   683 Lanzia (A909 OA),MBA,N,N,8.83,83.04,0.053,8.63,,,0.0591,3.114,2.93,18.53,259.63,280.13,172.05,0.1794,2010.0,1.99,0,10413
   684 Hildburg (A909 PB),MBA,N,N,10.88,19.04,0.238,11.91,,,0.0353,2.432,2.346,5.52,336.21,293.97,278.99,0.2599,1380.0,1.33,0,8593
