id,name,nasaJplUrl,absoluteMagnitude,estimatedDiameterMinKm,estimatedDiameterMaxKm,isPotentiallyHazardous,isSentryObject,closeApproachDate,closeApproachVelocityKmh,missDistanceKm,orbitingBody,class,neo,pha,H,diameter,albedo,rot_per,GM,density,e,a,q,i,om,w,ma,n,per,moid,condition_code,n_obs_used
2235086,235086 (2003 HW11),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2235086,17.36,0.8965096664,2.0046565566,False,False,1908-02-01,5644.2920078492,284890199.687124,Juptr,AMO,Y,N,17.36,1.024,0.168,6.385,,,0.4658,2.352,1.256,7.4,150.39,154.24,59.38,0.2733,1320.0,0.247,0.0,794
2241370,241370 (2008 LW8),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2241370,17.42,0.8720772891,1.9500241,False,False,1945-10-23,50639.9164677277,28008336.550844926,Earth,APO,Y,N,17.42,0.764,0.224,10.83,,,0.3935,1.676,1.016,17.27,223.1,118.61,355.9,0.4544,792.0,0.142,0.0,977
2247156,247156 (2000 YH29),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2247156,18.16,0.620233153,1.3868834919,False,False,1924-08-26,34142.3682565233,63786257.20718559,Earth,AMO,Y,N,18.16,1.655,0.033,,,,0.5272,2.218,1.049,21.85,103.66,284.87,212.34,0.2983,1210.0,0.271,0.0,282
2248590,248590 (2006 CS),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2248590,16.26,1.4878357048,3.3269017752,False,False,1903-10-06,42576.3289405062,60581309.63033607,Juptr,APO,Y,N,16.26,4.726,0.018,,,,0.6969,2.916,0.884,52.31,172.41,346.41,338.06,0.198,1820.0,0.101,0.0,860
2244977,244977 (2004 BE68),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2244977,18.36,0.5656593584,1.2648527775,True,False,2148-10-02,49609.0601541994,27253613.621198785,Earth,APO,Y,Y,18.36,0.495,0.235,,,,0.4446,1.761,0.978,15.74,210.87,191.28,152.24,0.4218,853.0,0.0108,0.0,540
2248083,248083 (2004 QU24),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2248083,16.13,1.5796285576,3.532156834,False,False,1997-07-07,31507.9833269032,276804486.27529126,Juptr,AMO,Y,N,16.13,2.358,0.126,4.66,,,0.6136,3.329,1.286,23.36,187.62,272.14,162.58,0.1623,2220.0,0.539,0.0,1298
2248926,248926 (2006 WZ2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2248926,17.13,0.99667824,2.2286402963,False,False,1902-09-23,44560.0490266069,67326897.94629857,Earth,AMO,Y,N,17.13,2.907,0.04,8.45,,,0.3301,1.694,1.135,24.65,354.35,66.01,260.8,0.4468,806.0,0.276,0.0,4004
2250680,250680 (2005 QC5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2250680,19.63,0.3151773333,0.7047579421,True,False,1902-05-03,39158.1001905012,50117858.44129954,Earth,ATE,Y,Y,19.63,0.398,0.147,,,,0.3645,0.893,0.567,9.45,48.05,108.71,171.96,1.168,308.0,0.0477,0.0,125
2242643,242643 (2005 NZ6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2242643,17.39,0.8842090927,1.9771516375,True,False,1901-06-02,103259.2841321195,2943559.930931423,Merc,APO,Y,Y,17.39,1.989,0.041,7.0,,,0.8652,1.833,0.247,8.41,38.77,48.99,36.32,0.3971,907.0,0.00548,0.0,757
2243147,243147 (2007 TX18),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2243147,17.39,0.8842090927,1.9771516375,False,False,,,,,AMO,Y,N,17.39,0.912,0.28,13.538,,,0.4156,2.137,1.249,7.36,284.08,16.01,337.91,0.3154,1140.0,0.234,0.0,756
2246138,246138 (2007 OG3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2246138,18.25,0.5950520786,1.330576898,False,False,1975-09-16,18266.8698830481,19968062.564517915,Earth,AMO,Y,N,18.25,0.588,0.269,,,,0.4814,2.165,1.123,1.69,78.32,272.01,269.02,0.3095,1160.0,0.12,0.0,300
2247517,247517 (2002 QY6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2247517,19.59,0.3210369174,0.7178603705,False,False,1905-11-16,48166.5067994714,10842467.221261576,Mars,ATE,Y,N,19.59,0.269,0.357,,,,0.6991,0.8171,0.246,12.75,164.17,355.41,341.62,1.334,270.0,0.106,0.0,664
2249886,249886 (2001 RY11),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2249886,17.62,0.7953439404,1.7784431163,False,False,,,,,AMO,Y,N,17.62,1.201,0.051,,,,0.2834,1.483,1.063,22.85,295.49,71.55,124.77,0.5457,660.0,0.197,0.0,1808
2242450,242450 (2004 QY2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2242450,14.64,3.1372922496,7.0151987353,True,False,1906-07-22,74048.005918471,25449798.423187368,Earth,APO,Y,Y,14.64,2.914,0.274,,,,0.4771,1.084,0.567,37.03,295.27,104.99,224.11,0.8735,412.0,0.0479,0.0,3754
2243025,243025 (2006 UM216),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2243025,16.05,1.6389095149,3.6647130844,False,False,1947-08-21,13643.493227535,256384127.8949584,Juptr,AMO,Y,N,16.05,2.123,0.139,31.73,,,0.5237,2.674,1.274,15.89,251.05,146.68,143.48,0.2254,1600.0,0.314,0.0,870
2243566,243566 (1995 SA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2243566,17.37,0.8923905787,1.9954459964,True,False,1904-12-12,24030.4125157831,206570397.92910567,Juptr,APO,Y,Y,17.37,0.881,0.091,2.313,,,0.6417,2.462,0.882,19.58,168.84,54.5,357.67,0.2551,1410.0,0.0398,0.0,577
2250458,250458 (2004 BO41),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2250458,18.0,0.6676594135,1.4929318344,False,False,1904-08-31,77469.681177104,21112565.616728164,Earth,APO,Y,N,18.0,0.63,0.282,16.19,,,0.4929,1.019,0.517,35.55,337.73,254.46,35.94,0.9588,375.0,0.0897,0.0,881
2250614,250614 (2005 GG),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2250614,16.22,1.5154966357,3.3887534971,False,False,1902-09-08,93666.7056053005,12453044.35230956,Venus,APO,Y,N,16.22,1.617,0.269,,,,0.6595,2.042,0.695,34.84,106.38,335.29,40.87,0.3378,1070.0,0.251,0.0,590
2250620,250620 (2005 GE59),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2250620,18.07,0.6464798256,1.4455728362,True,False,1912-10-16,53828.324696948,6849409.192863149,Earth,APO,Y,Y,18.07,0.654,0.26,5.354,,,0.6025,2.109,0.838,16.08,194.72,243.06,325.49,0.3219,1120.0,0.0317,0.0,643
2252399,252399 (2001 TX44),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2252399,19.41,0.3487827332,0.7799019007,True,False,1901-06-12,61688.6504173458,7119656.727752633,Merc,ATE,Y,Y,19.41,0.291,0.478,,,,0.5459,0.8748,0.397,15.21,57.76,136.04,24.4,1.205,299.0,0.00913,0.0,351
2252558,252558 (2001 WT1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2252558,20.36,0.2251930467,0.5035469604,False,False,1902-09-21,50999.6171903414,19948287.05752496,Earth,APO,Y,N,20.36,0.533,0.062,,,,0.3972,1.089,0.657,7.16,73.75,180.74,189.45,0.867,415.0,0.122,0.0,305
2254419,254419 (2004 VT60),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2254419,17.76,0.745684261,1.6674006973,False,False,2052-02-07,69646.0114861564,12778378.08647234,Mars,AMO,Y,N,17.76,0.629,0.408,,,,0.434,2.076,1.175,43.51,57.53,247.33,55.91,0.3296,1090.0,0.376,0.0,457
2250706,250706 (2005 RR6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2250706,18.55,0.5182686946,1.1588840318,True,False,1900-11-15,37080.951883421,233650546.62668768,Juptr,APO,Y,Y,18.55,0.535,0.322,7.0,,,0.7011,2.956,0.883,6.93,27.25,60.01,335.81,0.194,1860.0,0.0338,0.0,402
2263976,263976 (2009 KD5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2263976,18.34,0.57089334,1.2765563162,True,False,1902-08-15,24942.3362587437,18612428.163791835,Venus,APO,Y,Y,18.34,0.785,0.125,2.664,,,0.2614,1.046,0.773,13.47,104.48,294.33,35.35,0.9209,391.0,0.0478,0.0,2257
2262623,262623 (2006 WY2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2262623,18.64,0.4972273129,1.1118340719,False,False,1900-01-21,73956.5785849972,57286425.26514189,Earth,ATE,Y,N,18.64,0.761,0.122,16.3,,,0.3329,0.9833,0.656,27.55,99.83,159.98,288.11,1.011,356.0,0.254,0.0,952
2264357,264357 (2000 AZ93),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2264357,21.17,0.1550797087,0.3467687706,True,False,1901-10-05,26676.0801296805,58470408.57154554,Earth,ATE,Y,Y,21.17,0.113,0.037,,,,0.36,0.7469,0.478,8.59,277.3,8.19,201.91,1.527,236.0,0.0214,0.0,160
2256412,256412 (2007 BT2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2256412,16.93,1.0928359587,2.4436554919,False,False,,,,,AMO,Y,N,16.93,4.444,0.014,20.0,,,0.2238,1.632,1.267,26.86,30.96,149.08,356.6,0.4726,762.0,0.289,0.0,1699
2260277,260277 (2004 TR12),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2260277,18.27,0.5895966084,1.3183780956,False,False,1900-09-10,46353.2663318846,16541512.95511595,Earth,ATE,Y,N,18.27,0.47,0.419,,,,0.2097,0.8951,0.707,19.36,155.35,77.79,97.51,1.164,309.0,0.0965,0.0,551
2265196,265196 (2004 BW58),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2265196,18.84,0.453476699,1.0140047252,True,False,1939-01-11,32608.4805805951,25294538.10925021,Earth,APO,Y,Y,18.84,0.361,0.31,6.479,,,0.3783,1.454,0.904,15.22,132.59,301.85,193.03,0.562,641.0,0.0378,0.0,933
2267221,267221 (2001 AD2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2267221,19.85,0.2848098313,0.6368541435,True,False,1901-03-15,128059.0501676281,64874819.25789336,Earth,APO,Y,Y,19.85,0.562,0.097,,,,0.6599,1.04,0.354,1.64,210.52,111.96,246.96,0.9291,387.0,0.00834,0.0,461
2267337,267337 (2001 VK5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2267337,18.05,0.6524616298,1.4589485569,True,False,1903-02-28,76211.3844392108,20150391.56584648,Venus,APO,Y,Y,18.05,0.439,0.578,39.05,,,0.5142,1.269,0.617,19.43,54.21,263.93,340.5,0.6894,522.0,0.000899,0.0,1117
2271480,271480 (2004 FX31),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2271480,17.66,0.7808272775,1.7459828712,False,False,1912-03-20,72914.9987527078,17534926.751280807,Earth,APO,Y,N,17.66,0.709,0.352,77.1,,,0.442,1.26,0.703,24.75,169.12,285.81,149.28,0.6965,517.0,0.0673,0.0,1648
2274138,274138 (2008 FU6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2274138,17.77,0.742258153,1.659739687,False,False,1900-05-02,53030.867203719,26843255.698264915,Earth,APO,Y,N,17.77,0.747,0.24,2.852,,,0.5691,1.324,0.571,12.83,192.8,129.15,158.74,0.6469,557.0,0.101,0.0,1181
2275611,275611 (1999 XX262),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2275611,18.15,0.6230960191,1.3932850552,False,False,,,,,AMO,Y,N,18.15,1.483,0.046,15.109,,,0.1818,1.533,1.254,8.23,334.63,102.75,254.34,0.5193,693.0,0.31,0.0,1285
2275974,275974 (2001 XD),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2275974,18.68,0.4881518917,1.0915408131,False,False,1902-10-02,57049.8257613226,65925057.2514656,Earth,APO,Y,N,18.68,0.626,0.216,26.1,,,0.7958,2.047,0.418,11.29,63.93,232.79,93.31,0.3366,1070.0,0.0639,0.0,339
2269690,269690 (1996 RG3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2269690,18.47,0.5377184977,1.2023751136,True,False,1906-05-04,26221.9740183162,13956444.153846651,Venus,APO,Y,Y,18.47,0.888,0.098,,,,0.6037,2.001,0.793,3.58,158.04,300.28,76.6,0.3482,1030.0,0.00259,0.0,245
2276786,276786 (2004 KD1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2276786,17.83,0.7220295577,1.6145071727,False,False,1934-06-27,22872.5932730365,22633335.047433507,Earth,AMO,Y,N,17.83,1.72,0.05,5.0177,,,0.3301,1.72,1.152,10.12,271.46,9.98,189.81,0.4369,824.0,0.136,0.0,872
2277616,277616 (2006 BN6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2277616,17.41,0.876102615,1.9590250023,False,False,1905-08-02,28317.8829087216,148056799.91393885,Juptr,APO,Y,N,17.41,1.236,0.119,5.45,,,0.692,2.581,0.795,18.71,249.39,338.77,280.92,0.2378,1510.0,0.169,0.0,402
2275976,275976 (2001 XV10),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2275976,16.17,1.5507970872,3.4676877062,False,False,1955-10-21,57329.19714524,12363159.309868133,Earth,APO,Y,N,16.17,2.381,0.094,6.41,,,0.5853,2.204,0.914,22.35,31.37,342.06,147.65,0.3012,1200.0,0.0601,0.0,829
2276049,276049 (2002 CE26),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2276049,16.64,1.2489785407,2.7928009194,False,False,1994-09-03,100829.2815787709,19282454.284645595,Earth,APO,Y,N,16.64,3.5,0.07,3.2931,,0.9,0.5611,2.233,0.98,47.29,161.87,228.06,116.2,0.2954,1220.0,0.0957,0.0,2161
2277570,277570 (2005 YP180),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2277570,19.34,0.3602093458,0.8054525833,True,False,1902-09-23,76828.6436212807,69625575.23885904,Earth,APO,Y,Y,19.34,0.439,0.177,3.689,,,0.617,1.372,0.526,4.11,288.9,92.47,161.88,0.6131,587.0,0.0165,0.0,243
2276703,276703 (2004 BL11),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2276703,19.3,0.3669061375,0.8204270649,False,False,1900-04-05,80094.616031659,26897554.593867972,Earth,APO,Y,N,19.3,0.521,0.124,,,,0.75,1.26,0.315,9.82,142.41,176.96,252.83,0.6968,517.0,0.131,0.0,286
2277039,277039 (2005 CF41),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2277039,18.55,0.5182686946,1.1588840318,False,False,1911-01-31,52202.2021890642,13981356.223384354,Venus,APO,Y,N,18.55,0.676,0.156,16.2,,,0.5859,1.649,0.683,15.87,132.16,208.78,64.39,0.4654,774.0,0.208,0.0,297
2277617,277617 (2006 BT7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2277617,18.23,0.6005580277,1.3428885744,False,False,1939-02-02,68687.8417967332,14887856.888393205,Merc,APO,Y,N,18.23,0.666,0.19,,,,0.6334,1.522,0.558,16.17,298.55,342.57,79.03,0.525,686.0,0.253,0.0,335
2276468,276468 (2003 HQ32),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2276468,18.07,0.6464798256,1.4455728362,False,False,1956-01-27,64421.4300278832,8900288.07065973,Mars,AMO,Y,N,18.07,1.034,0.114,,,,0.3454,1.979,1.295,35.88,217.57,291.27,67.21,0.3541,1020.0,0.478,0.0,383
2285331,285331 (1999 FN53),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2285331,18.19,0.6117232351,1.367854737,False,False,1951-05-29,49827.2394519356,21549277.343712077,Earth,APO,Y,N,18.19,0.654,0.198,4.42,,,0.4559,1.736,0.944,20.16,50.57,191.74,213.22,0.4311,835.0,0.0594,0.0,539
2285339,285339 (1999 JR6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2285339,18.07,0.6464798256,1.4455728362,False,False,2200-08-14,70172.1406336968,13715456.077396004,Mars,APO,Y,N,18.07,0.614,0.268,,,,0.6754,1.367,0.444,20.32,52.6,27.3,301.09,0.617,583.0,0.221,0.0,446
2297300,297300 (1998 SC15),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2297300,19.29,0.3685996993,0.8242139842,True,False,1917-03-24,36871.5665932567,28520165.60197556,Earth,APO,Y,Y,19.29,0.32,,15.0,,,0.4145,1.273,0.745,16.08,198.67,277.51,252.08,0.6863,525.0,0.00158,0.0,586
2297418,297418 (2000 SP43),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2297418,18.51,0.527904029,1.1804292945,True,False,1905-07-13,88689.7605317328,14639367.002354601,Merc,ATE,Y,Y,18.51,0.407,0.388,6.314,,,0.4669,0.8115,0.433,10.34,350.52,224.47,249.81,1.348,267.0,0.0193,0.0,1260
2285944,285944 (2001 RZ11),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2285944,16.7,1.214940408,2.7166893409,False,False,1907-08-13,104633.5489558654,17164765.04298637,Earth,AMO,Y,N,16.7,1.044,0.407,2.2455,,,0.5063,2.192,1.082,53.11,323.98,340.57,174.71,0.3037,1190.0,0.0889,0.0,1049
2294739,294739 (2008 CM),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2294739,17.04,1.038855101,2.3229506246,True,False,1915-12-31,78501.8149184675,8446902.793396672,Earth,APO,Y,Y,17.04,0.74,0.425,3.05785,,,0.408,1.566,0.927,36.02,279.54,130.7,38.04,0.503,716.0,0.0437,0.0,1912
2297274,297274 (1996 SK),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2297274,16.93,1.0928359587,2.4436554919,True,False,1902-03-16,28915.9167816716,168966577.0010447,Juptr,APO,Y,Y,16.93,1.199,0.234,4.645,,,0.7907,2.445,0.512,1.97,195.46,286.38,216.62,0.2578,1400.0,0.00626,0.0,479
2299582,299582 (2006 GQ2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2299582,18.23,0.6005580277,1.3428885744,False,False,1904-10-06,63460.433424343,24765266.335432045,Earth,APO,Y,N,18.23,0.622,0.288,,,,0.4659,1.29,0.689,25.83,13.87,64.57,193.23,0.6723,535.0,0.126,0.0,313
2301844,301844 (1990 UA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2301844,19.7,0.3051792326,0.6824015094,True,False,1900-08-07,45274.2853012823,22120618.551818464,Venus,APO,Y,Y,19.7,0.4,,,,,0.5266,1.642,0.777,0.93,104.28,202.58,274.85,0.4685,768.0,0.0122,0.0,188
2303174,303174 (2004 FH11),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2303174,16.72,1.2038017674,2.6917825833,False,False,,,,,AMO,Y,N,16.72,1.504,0.163,2.523,,,0.4459,2.257,1.25,21.37,203.53,88.08,113.95,0.2907,1240.0,0.46,0.0,3089
2303248,303248 (2004 QV16),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2303248,18.02,0.6615382752,1.4792445531,False,False,1936-03-20,87738.4995935378,25997040.461621847,Earth,APO,Y,N,18.02,0.817,0.084,,,,0.5743,1.769,0.753,28.49,196.11,49.4,32.98,0.4189,859.0,0.114,0.0,529
2303450,303450 (2005 BY2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2303450,20.51,0.2101623793,0.4699373665,True,False,1905-04-21,29405.0896419192,26292575.78109954,Earth,APO,Y,Y,20.51,0.187,0.317,,,,0.3307,1.269,0.85,7.29,74.4,130.31,156.19,0.6893,522.0,0.0417,0.0,301
2304153,304153 (2006 OU10),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2304153,17.81,0.7287104149,1.6294460236,False,False,1961-02-24,66004.8323607353,25039728.40135432,Earth,AMO,Y,N,17.81,2.054,0.033,,,,0.3496,1.754,1.141,33.7,335.2,173.49,307.93,0.4241,849.0,0.153,0.0,239
2307070,307070 (2002 AV31),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2307070,20.63,0.1988634532,0.4446721997,False,False,2007-08-11,42608.3012511865,29575025.0178272,Earth,APO,Y,N,20.63,0.282,0.117,,,,0.249,1.309,0.983,14.98,119.25,267.52,30.0,0.658,547.0,0.142,0.0,582
2307493,307493 (2002 XP90),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2307493,18.57,0.5135171787,1.1482593191,False,False,1900-08-26,62200.1816236058,62487502.01100368,Earth,APO,Y,N,18.57,1.666,0.023,,,,0.5858,2.08,0.861,23.12,78.55,324.2,248.1,0.3287,1100.0,0.05,0.0,435
2307918,307918 (2004 EU9),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2307918,19.02,0.4174024334,0.933340215,False,False,1902-04-18,105317.873570084,12807589.374397038,Merc,ATE,Y,N,19.02,0.374,0.358,,,,0.5052,0.8805,0.436,28.58,161.08,202.43,215.48,1.193,302.0,0.167,0.0,560
2306462,306462 (1999 RC32),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2306462,18.64,0.4972273129,1.1118340719,False,False,1947-04-20,65758.6014972296,12420279.995294068,Mars,AMO,Y,N,18.64,0.476,0.379,37.6,,,0.4318,1.838,1.045,30.96,352.28,82.87,150.28,0.3954,910.0,0.317,0.0,624
2308635,308635 (2005 YU55),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2308635,21.91,0.1102947845,0.2466266358,True,False,1927-04-09,70042.4839603177,29411594.68549616,Earth,APO,Y,Y,21.91,0.4,,18.0,,,0.4305,1.157,0.659,0.34,35.92,273.57,146.19,0.7921,454.0,0.000476,0.0,4013
2304330,304330 (2006 SX217),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2304330,18.91,0.439091446,0.9818383215,True,False,1905-04-16,46136.4632713015,10751309.056067089,Earth,APO,Y,Y,18.91,0.78,0.08,,,,0.3101,1.412,0.974,21.04,32.6,176.24,327.76,0.5876,613.0,0.0324,0.0,359
2311554,311554 (2006 BQ147),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2311554,18.72,0.4792421155,1.071617948,False,False,1900-02-20,70570.4951902666,26726669.11152463,Earth,ATE,Y,N,18.72,0.382,0.401,9.15,,,0.4223,0.8199,0.474,24.38,146.77,153.22,35.43,1.328,271.0,0.07,0.0,609
2312070,312070 (2007 TA19),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2312070,19.4,0.3503926411,0.7835017643,True,False,1911-09-23,57818.6348718874,20938099.838481683,Earth,ATE,Y,Y,19.4,0.595,0.087,,,,0.5095,0.9539,0.468,22.63,181.16,58.06,239.69,1.058,340.0,0.0199,0.0,224
2322763,322763 (2001 FA7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2322763,17.21,0.9606274149,2.1480282008,False,False,1907-01-18,55811.0965782856,60173359.84415474,Earth,APO,Y,N,17.21,1.252,0.196,,,,0.5359,2.007,0.931,22.83,352.34,62.7,305.83,0.3466,1040.0,0.104,0.0,511
2310560,310560 (2001 QL142),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2310560,17.8,0.7320739893,1.6369672047,True,False,1900-04-23,86603.278097295,8485130.464624567,Venus,APO,Y,Y,17.8,0.654,0.313,2.97387,,,0.4991,1.049,0.526,26.6,165.54,72.16,274.19,0.9167,393.0,0.0486,0.0,367
2311321,311321 (2005 NP1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2311321,18.61,0.5041444339,1.1273012246,False,False,1901-10-24,62939.303310335,12950672.735871723,Mars,AMO,Y,N,18.61,0.583,0.172,,,,0.2965,1.827,1.285,34.71,274.95,307.61,116.42,0.3992,902.0,0.368,0.0,208
2315098,315098 (2007 EX),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2315098,16.67,1.2318419127,2.7544822542,False,False,1902-01-25,80951.6605594946,11428122.11812722,Venus,ATE,Y,N,16.67,0.993,0.313,2.447,,,0.4174,0.8716,0.508,18.7,297.41,78.88,108.78,1.211,297.0,0.125,0.0,814
2315508,315508 (2008 AB31),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2315508,20.14,0.2492039814,0.5572370428,False,False,1931-07-08,53434.9579354258,70960894.398437,Earth,AMO,Y,N,20.14,0.836,0.023,,,,0.3205,1.602,1.089,30.02,302.98,255.65,250.61,0.486,741.0,0.293,0.0,124
2322775,322775 (2001 HA8),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2322775,17.27,0.9344476509,2.0894884689,False,False,1907-10-21,11410.9462395181,257043774.7211143,Juptr,AMO,Y,N,17.27,1.632,0.069,,,,0.5317,2.385,1.117,11.47,95.68,202.76,207.18,0.2676,1350.0,0.114,0.0,302
2326683,326683 (2002 WP),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2326683,18.48,0.5352479056,1.1968507018,False,False,1913-12-06,37018.5445408057,24965382.807739563,Earth,AMO,Y,N,18.48,0.518,0.315,6.262,,,0.2159,1.45,1.137,19.15,76.29,1.25,44.42,0.5645,638.0,0.152,0.0,2119
2326388,326388 (2001 QD96),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2326388,18.38,0.5604733623,1.2532565376,False,False,1931-08-09,58511.6328828611,20169626.246619813,Venus,APO,Y,N,18.38,1.142,0.071,,,,0.4964,1.274,0.642,17.95,330.26,145.79,189.69,0.6852,525.0,0.233,0.0,537
2323179,323179 (2003 HR32),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2323179,18.1,0.6376097899,1.4257388333,False,False,1908-11-26,70852.6499808478,23287479.34977531,Earth,APO,Y,N,18.1,1.17,0.068,,,,0.6871,1.748,0.547,8.28,341.91,352.73,234.82,0.4265,844.0,0.142,0.0,539
2325102,325102 (2008 EY5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2325102,20.17,0.2457847746,0.5495914639,False,False,1900-02-27,46257.9762522488,12896076.873536926,Earth,ATE,Y,N,20.17,0.361,0.124,,,,0.6268,0.6262,0.234,5.11,245.43,106.7,47.7,1.989,181.0,0.079,1.0,175
2331792,331792 (2003 MT2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2331792,15.9,1.7561231848,3.9268108181,False,False,1966-08-26,23958.4157840623,298583170.5464284,Juptr,AMO,Y,N,15.9,1.275,0.499,,,,0.5337,2.686,1.252,27.92,305.08,304.51,49.53,0.224,1610.0,0.372,0.0,1483
2329915,329915 (2005 MB),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2329915,17.05,1.0340819954,2.312277636,False,False,1903-07-22,136308.0629584548,11969952.318976363,Venus,ATE,Y,N,17.05,1.012,0.249,,,,0.793,0.9855,0.204,41.36,88.6,42.86,51.49,1.008,357.0,0.0696,1.0,196
