full_name,class,neo,pha,H,diameter,albedo,rot_per,GM,density,e,a,q,i,om,w,ma,n,per,moid,condition_code,n_obs_used
       (2010 OD101),AMO,Y,N,20.72,0.198,0.217,,,,0.3581,1.619,1.039,15.39,185.04,102.83,171.48,0.4785,752.0,0.189,0.0,138
       (2010 OF101),ATE,Y,N,19.73,0.303,0.231,,,,0.325,0.951,0.642,23.37,212.35,282.53,317.25,1.063,339.0,0.0622,0.0,282
       (2010 OL101),AMO,Y,N,20.4,0.195,0.321,,,,0.5989,2.609,1.047,26.13,169.39,104.03,232.88,0.2338,1540.0,0.29,4.0,61
       (2010 ON101),APO,Y,Y,20.39,0.238,0.225,,,,0.4093,1.629,0.962,9.31,251.57,8.15,147.31,0.474,759.0,0.0468,1.0,138
       (2010 OH126),APO,Y,N,21.3,0.218,0.103,,,,0.4992,1.889,0.946,14.34,97.5,175.08,333.02,0.3796,948.0,0.0701,0.0,34
       (2010 OK126),AMO,Y,N,20.56,0.854,0.013,,,,0.4462,1.955,1.083,52.58,338.26,321.03,223.28,0.3604,999.0,0.147,0.0,58
       (2010 PK9),ATE,Y,Y,21.81,0.143,0.138,,,,0.6759,0.6821,0.221,12.59,306.51,195.65,194.38,1.75,206.0,0.0155,0.0,123
       (2010 PU66),APO,Y,N,22.19,0.18,0.079,,,,0.3903,1.486,0.906,18.09,350.35,267.64,186.35,0.5442,662.0,0.147,6.0,39
       (2010 PY75),APO,Y,N,18.5,0.758,0.102,,,,0.7757,2.658,0.596,31.55,269.94,136.13,173.87,0.2274,1580.0,0.251,0.0,98
       (2010 QE2),APO,Y,N,17.45,2.156,0.05,,,,0.7392,3.375,0.88,64.68,2.05,32.91,154.8,0.1589,2270.0,0.0568,0.0,212
       (2010 QG2),APO,Y,N,24.67,0.038,0.228,,,,0.516,1.667,0.807,4.7,342.7,64.81,2.36,0.4578,786.0,0.00126,7.0,38
       (2010 QA5),AMO,Y,N,22.16,0.35,0.014,,,,0.6319,2.918,1.074,33.41,174.1,176.24,14.79,0.1977,1820.0,0.0693,0.0,156
       (2010 TN4),APO,Y,N,27.5,0.018,0.062,,,,0.4349,1.725,0.974,3.03,16.91,324.42,11.27,0.4352,827.0,0.0096,8.0,23
       (2010 TU149),APO,Y,Y,20.68,0.603,0.025,,,,0.8249,2.213,0.387,1.96,58.87,92.67,203.8,0.2995,1200.0,0.0103,0.0,125
       (2010 UY6),APO,Y,Y,20.11,0.712,0.03,,,,0.6162,2.65,1.017,19.87,9.03,20.4,176.35,0.2285,1580.0,0.0383,0.0,247
       (2010 UC7),APO,Y,N,24.68,0.043,0.129,,,,0.5677,1.885,0.815,5.18,224.39,236.68,342.53,0.3807,946.0,0.00426,8.0,46
       (2010 UB8),AMO,Y,N,19.25,1.122,0.02,,,,0.6174,2.995,1.146,31.13,73.36,324.48,335.38,0.1902,1890.0,0.225,0.0,198
       (2010 VZ),APO,Y,Y,19.31,0.38,0.194,,,,0.592,2.446,0.998,8.46,181.91,215.66,330.49,0.2576,1400.0,0.0435,0.0,109
       (2010 VT11),APO,Y,Y,21.7,0.152,0.189,,,,0.6117,1.754,0.681,2.48,249.33,65.78,191.72,0.4243,848.0,0.0123,0.0,245
       (2010 VZ71),AMO,Y,N,19.69,0.237,,,,,0.5404,2.336,1.074,22.66,59.79,262.15,107.86,0.2761,1300.0,0.311,0.0,91
       (2010 VK139),ATE,Y,N,23.71,0.055,0.196,0.0299522,,,0.2822,0.7799,0.56,26.96,233.34,8.33,102.55,1.431,252.0,0.00666,0.0,96
       (2010 WB),APO,Y,N,24.1,0.057,0.126,,,,0.2881,1.358,0.967,5.5,230.99,150.36,190.46,0.6225,578.0,0.00408,6.0,107
       (2010 WE9),AMO,Y,N,19.97,0.608,0.052,,,,0.2494,1.555,1.167,42.13,295.47,132.52,267.22,0.5084,708.0,0.256,1.0,96
       (2010 XP69),APO,Y,Y,20.88,0.273,0.065,,,,0.3427,1.523,1.001,14.59,199.84,197.34,357.57,0.5243,687.0,0.0146,0.0,58
       (2010 XY82),AMO,Y,N,19.17,0.453,0.18,,,,0.4896,2.188,1.117,26.78,132.97,297.37,220.48,0.3046,1180.0,0.293,0.0,338
       (2010 YD),APO,Y,N,26.6,0.026,0.06,,,,0.5383,2.041,0.942,0.44,94.44,39.5,28.35,0.338,1070.0,0.00152,7.0,44
       (2010 YC1),APO,Y,N,21.22,0.227,0.029,,,,0.4131,1.415,0.83,17.66,32.72,358.42,347.9,0.5858,615.0,0.163,1.0,38
       (2010 YD3),AMO,Y,N,19.68,0.755,0.031,,,,0.5664,2.586,1.121,24.47,251.95,219.57,215.72,0.237,1520.0,0.207,1.0,136
       (2011 AV55),APO,Y,N,23.5,0.063,0.176,,,,0.6059,2.409,0.95,17.71,299.86,145.12,6.81,0.2635,1370.0,0.028,8.0,40
       (2011 BY24),APO,Y,N,22.88,0.195,0.042,,,,0.4919,1.891,0.961,13.96,189.82,325.28,241.4,0.3791,950.0,0.0165,0.0,35
       (2011 BN59),AMO,Y,N,20.46,0.994,0.013,,,,0.6244,3.054,1.147,20.38,185.12,293.3,274.11,0.1847,1950.0,0.316,6.0,42
       (2011 LA19),APO,Y,Y,19.17,0.852,0.056,,,,0.6517,2.913,1.015,19.21,97.95,202.74,310.96,0.1982,1820.0,0.026,0.0,344
       (2011 QP96),AMO,Y,N,18.63,0.617,0.158,,,,0.6378,2.814,1.019,7.2,128.19,320.4,318.46,0.2088,1720.0,0.0719,0.0,216
       (2011 YB40),AMO,Y,N,19.17,0.424,0.225,,,,0.5933,2.556,1.039,32.73,93.29,315.17,158.74,0.2413,1490.0,0.159,0.0,135
       (2012 CC17),AMO,Y,N,20.5,0.231,0.208,,,,0.3645,1.621,1.03,11.8,343.5,234.89,200.94,0.4774,754.0,0.111,1.0,140
       (2012 LZ1),AMO,Y,Y,19.91,1.252,0.012,12.87,,,0.5894,2.559,1.051,26.09,264.49,14.33,100.05,0.2407,1500.0,0.0447,0.0,716
       (2012 UR158),APO,Y,Y,20.67,0.629,0.023,,,,0.8578,2.232,0.317,3.19,286.43,239.45,310.26,0.2956,1220.0,0.00121,0.0,139
       (2012 XB112),APO,Y,N,29.9,0.0025,,0.043333,,,0.1446,1.029,0.88,1.32,76.89,88.87,79.95,0.9445,381.0,0.00112,3.0,78
       (2013 WT44),APO,Y,Y,19.3,0.653,0.079,2.8849,,,0.5656,2.264,0.983,12.21,182.65,325.87,163.35,0.2894,1240.0,0.0382,0.0,563
       (2013 WU44),APO,Y,N,21.05,0.286,0.086,,,,0.3899,1.516,0.925,17.87,74.23,95.0,93.78,0.5282,682.0,0.143,1.0,105
       (2013 WT45),APO,Y,Y,20.36,0.185,0.391,,,,0.4671,1.63,0.868,9.34,33.01,122.1,234.07,0.4738,760.0,0.00652,0.0,167
       (2013 YP139),APO,Y,Y,21.17,0.402,0.025,,,,0.6829,2.399,0.761,0.82,291.89,83.81,83.64,0.2652,1360.0,0.00399,0.0,44
       (2014 AC),AMO,Y,N,21.0,0.343,0.06,,,,0.6741,3.241,1.056,13.15,85.99,57.4,12.78,0.1689,2130.0,0.17,5.0,47
       (2014 AG16),APO,Y,N,22.77,0.2,0.037,,,,0.4111,1.66,0.978,4.29,308.12,118.62,214.11,0.4607,781.0,0.0491,6.0,106
       (2014 AA33),APO,Y,N,19.28,0.787,0.054,,,,0.6641,2.882,0.968,20.1,103.82,86.82,133.7,0.2015,1790.0,0.261,0.0,231
       (2014 AQ46),AMO,Y,N,19.73,0.585,0.047,,,,0.529,2.417,1.138,24.67,108.49,323.32,58.85,0.2623,1370.0,0.213,0.0,99
       (2014 AN51),APO,Y,N,20.46,0.222,0.225,,,,0.557,1.425,0.631,9.92,339.05,14.26,35.41,0.5793,621.0,0.165,1.0,34
       (2014 AA53),APO,Y,N,19.4,0.698,0.044,,,,0.6733,2.369,0.774,12.49,23.78,344.97,104.6,0.2704,1330.0,0.143,0.0,82
       (2014 BX2),APO,Y,Y,21.89,0.11,0.253,,,,0.7605,2.216,0.531,2.25,135.75,100.04,190.17,0.2989,1200.0,0.00405,6.0,40
       (2014 BR8),APO,Y,N,21.7,0.141,0.187,13.85,,,0.2391,1.22,0.928,17.14,304.76,114.36,320.34,0.7313,492.0,0.0521,0.0,191
       (2014 BH25),APO,Y,N,21.6,0.257,0.061,,,,0.686,2.66,0.835,9.59,137.39,283.64,274.27,0.2271,1580.0,0.0659,6.0,82
       (2014 BG60),AMO,Y,N,19.42,0.675,0.035,,,,0.6243,2.99,1.123,8.55,291.14,248.44,86.5,0.1906,1890.0,0.191,1.0,361
       (2014 BE63),APO,Y,N,23.2,0.36,0.01,,,,0.6436,2.104,0.75,8.57,182.02,359.52,347.54,0.323,1110.0,0.133,9.0,14
       (2014 CR),APO,Y,N,22.78,0.116,0.094,6.35,,,0.5846,2.141,0.889,4.04,137.82,60.67,257.63,0.3146,1140.0,0.02,7.0,298
       (2014 CY4),APO,Y,Y,20.34,0.574,0.019,,,,0.8185,2.655,0.482,15.03,126.54,289.5,275.18,0.2278,1580.0,0.0439,1.0,33
       (2014 CD13),APO,Y,Y,21.33,0.398,0.034,,,,0.7546,2.211,0.543,6.89,331.86,285.01,193.55,0.2997,1200.0,0.0243,0.0,147
       (2014 DC10),APO,Y,N,19.98,0.889,0.02,,,,0.6596,2.836,0.965,13.48,153.09,42.19,153.03,0.2064,1740.0,0.0542,0.0,128
       (2014 EN45),AMO,Y,N,20.94,0.372,0.042,,,,0.5659,2.442,1.06,14.0,295.18,232.36,29.85,0.2583,1390.0,0.159,7.0,112
       (2014 EQ49),APO,Y,Y,21.7,0.379,0.023,,,,0.2068,1.148,0.91,15.16,11.49,50.46,248.94,0.8016,449.0,0.0268,0.0,102
       (2014 ER49),APO,Y,Y,18.55,0.461,0.301,,,,0.6405,2.829,1.017,13.68,100.24,160.25,145.21,0.2071,1740.0,0.0199,0.0,345
       (2014 FD),APO,Y,N,25.5,0.022,0.223,,,,0.4804,1.878,0.976,6.19,178.42,27.78,183.04,0.383,940.0,0.00935,7.0,82
       (2014 GJ35),APO,Y,N,20.2,0.377,0.094,,,,0.633,1.516,0.557,33.87,193.15,114.06,39.48,0.5278,682.0,0.123,0.0,130
       (2014 HE3),APO,Y,N,20.01,0.561,0.061,,,,0.7261,3.267,0.895,6.36,22.62,287.33,329.35,0.1669,2160.0,0.0542,0.0,179
       (2014 HG4),APO,Y,N,19.95,0.975,0.022,,,,0.7869,2.768,0.59,4.54,109.22,210.55,167.87,0.214,1680.0,0.0665,0.0,194
       (2014 HQ124),ATE,Y,Y,18.95,0.325,0.291,16.0,,,0.2593,0.8507,0.63,26.37,257.53,144.57,89.46,1.256,287.0,0.00972,0.0,372
       (2014 HJ129),AMO,Y,N,20.58,0.597,0.018,,,,0.5656,2.579,1.12,8.44,241.15,264.71,292.56,0.238,1510.0,0.203,0.0,74
       (2014 HF177),AMO,Y,N,19.79,0.253,0.364,,,,0.549,2.281,1.029,7.21,43.04,251.3,106.54,0.2861,1260.0,0.105,0.0,227
       (2014 JL25),APO,Y,N,22.65,0.228,0.021,,,,0.6562,2.898,0.997,15.75,70.09,172.1,118.28,0.1997,1800.0,0.015,2.0,57
       (2014 JV55),APO,Y,Y,20.1,0.321,0.156,,,,0.6919,2.457,0.757,41.44,59.76,106.33,11.7,0.2559,1410.0,0.045,4.0,41
       (2014 JN57),AMO,Y,Y,20.68,0.273,0.124,,,,0.1678,1.243,1.035,28.59,68.27,143.79,138.51,0.711,506.0,0.0482,0.0,105
       (2014 KO76),APO,Y,N,23.9,0.166,0.018,,,,0.6135,2.436,0.941,9.47,57.46,134.47,10.92,0.2593,1390.0,0.0259,8.0,31
       (2014 KV86),APO,Y,Y,20.55,0.644,0.032,,,,0.6417,2.631,0.943,25.59,130.97,37.22,264.68,0.2309,1560.0,0.033,0.0,64
       (2014 KX99),AMO,Y,N,18.01,1.724,0.031,,,,0.584,2.819,1.172,13.66,287.94,349.43,163.35,0.2083,1730.0,0.158,0.0,102
       (2014 LQ25),APO,Y,N,20.17,0.938,0.02,,,,0.6783,2.023,0.651,33.55,301.67,245.55,16.89,0.3426,1050.0,0.0995,1.0,57
       (2014 LR26),AMO,Y,N,18.65,2.082,0.016,,,,0.634,3.13,1.146,10.62,113.72,239.8,358.04,0.178,2020.0,0.206,0.0,97
       (2014 MS5),APO,Y,N,22.69,0.113,0.116,,,,0.5591,1.933,0.852,2.51,75.9,267.26,67.53,0.3668,981.0,0.0224,0.0,60
       (2014 MF18),ATE,Y,N,26.11,0.069,0.015,,,,0.1595,0.8886,0.747,2.73,100.41,351.94,55.21,1.177,306.0,0.00816,0.0,78
       (2014 NK52),APO,Y,Y,21.22,0.502,0.021,,,,0.8344,2.21,0.366,2.54,248.7,276.34,190.74,0.3,1200.0,0.0124,7.0,33
       (2014 NC64),APO,Y,N,19.99,0.501,0.044,,,,0.6368,2.182,0.792,22.7,17.03,9.69,170.8,0.3058,1180.0,0.2,0.0,42
       (2014 NM64),AMO,Y,Y,21.6,0.33,0.015,,,,0.6282,2.845,1.058,28.95,302.83,8.5,131.18,0.2054,1750.0,0.0451,5.0,75
       (2014 OY1),APO,Y,N,19.1,0.598,0.113,,,,0.6334,2.563,0.94,23.09,76.06,187.29,277.0,0.2402,1500.0,0.0729,0.0,113
       (2014 OZ1),AMO,Y,N,21.0,0.732,0.013,,,,0.601,2.852,1.138,21.34,137.03,113.27,132.81,0.2047,1760.0,0.294,7.0,42
       (2014 PS59),APO,Y,Y,20.59,0.206,0.263,,,,0.5455,1.963,0.892,14.14,162.47,222.9,17.75,0.3584,1000.0,0.0166,0.0,347
       (2014 PW59),APO,Y,Y,20.9,0.412,0.045,,,,0.7001,2.408,0.722,2.38,294.49,296.52,11.35,0.2638,1360.0,0.00677,1.0,98
       (2014 PC68),AMO,Y,N,20.28,0.562,0.039,,,,0.2848,1.519,1.087,40.68,161.6,152.86,20.42,0.5263,684.0,0.103,1.0,63
       (2014 PF68),AMO,Y,N,18.05,3.33,0.01,,,,0.586,2.858,1.184,22.58,341.96,14.21,95.7,0.2039,1770.0,0.185,0.0,276
       (2014 QT295),APO,Y,N,25.9,0.041,0.046,,,,0.5273,1.793,0.848,0.83,221.45,180.0,337.54,0.4104,877.0,0.0114,8.0,22
       (2014 QC433),AMO,Y,N,19.22,2.009,0.091,,,,0.5287,2.368,1.116,14.53,165.72,115.78,58.63,0.2705,1330.0,0.218,0.0,88
       (2014 QK433),AMO,Y,N,18.42,1.784,0.027,,,,0.5993,2.994,1.2,39.19,308.62,2.29,76.79,0.1903,1890.0,0.184,0.0,163
       (2014 RH12),APO,Y,N,23.33,0.088,0.092,,,,0.5361,2.18,1.011,7.27,200.31,145.69,171.11,0.3062,1180.0,0.0444,6.0,100
       (2014 RL12),APO,Y,N,17.96,0.694,0.254,5.206,,,0.6737,2.761,0.901,23.79,277.43,115.44,146.24,0.2148,1680.0,0.122,0.0,325
       (2014 SV141),APO,Y,Y,21.6,0.172,0.137,,,,0.5238,2.13,1.014,7.82,158.4,141.93,227.9,0.3171,1140.0,0.0467,1.0,73
       (2014 SU260),APO,Y,N,21.8,0.174,0.112,,,,0.3756,1.54,0.961,26.76,174.76,229.22,282.08,0.516,698.0,0.0508,0.0,50
       (2014 TA36),APO,Y,Y,20.69,0.554,0.03,,,,0.7065,2.841,0.834,6.13,228.94,256.49,94.91,0.2059,1750.0,0.0439,4.0,100
       (2014 TW57),APO,Y,N,19.55,0.469,0.073,,,,0.7377,2.173,0.57,6.74,256.18,237.37,153.12,0.3076,1170.0,0.061,0.0,68
       (2014 TJ64),AMO,Y,N,20.62,0.519,0.02,,,,0.6036,2.612,1.035,14.77,143.2,236.45,220.92,0.2334,1540.0,0.142,4.0,105
       (2014 US),AMO,Y,N,19.18,0.556,0.186,,,,0.589,2.619,1.076,27.03,228.34,237.51,206.42,0.2325,1550.0,0.241,0.0,323
       (2014 UG176),APO,Y,N,21.5,0.421,0.025,,,,0.7203,2.798,0.783,16.43,87.95,15.3,351.94,0.2105,1710.0,0.162,9.0,16
       (2014 UF206),AMO,Y,N,18.6,1.387,0.028,6.83,,,0.5455,2.422,1.101,48.06,114.54,13.22,310.63,0.2615,1380.0,0.126,1.0,286
       (2014 UH210),APO,Y,N,20.61,0.404,0.039,,,,0.6588,2.597,0.886,22.1,151.68,162.15,12.41,0.2355,1530.0,0.1,9.0,23
       (2014 VG2),APO,Y,N,22.72,0.085,0.201,0.0385,,,0.197,1.19,0.955,8.6,80.36,44.69,123.04,0.7597,474.0,0.0146,0.0,116
       (2014 VP35),APO,Y,N,22.82,0.122,0.099,,,,0.3485,1.466,0.955,9.17,269.61,173.51,60.06,0.5555,648.0,0.0268,3.0,40
       (2014 WL6),APO,Y,Y,20.08,0.198,0.527,,,,0.6358,2.261,0.824,13.5,74.51,68.91,62.85,0.2899,1240.0,0.05,0.0,201
       (2014 WJ70),AMO,Y,N,17.75,2.923,0.019,,,,0.6018,3.219,1.282,10.07,148.82,28.33,313.93,0.1707,2110.0,0.299,0.0,413
       (2014 WZ120),APO,Y,Y,20.5,0.297,0.126,3.361,,,0.64,2.212,0.796,20.91,244.77,245.23,107.64,0.2996,1200.0,0.0269,3.0,346
       (2014 WK368),APO,Y,Y,21.31,0.486,0.021,,,,0.7122,2.155,0.62,14.3,237.12,105.22,186.33,0.3116,1160.0,0.0359,7.0,21
       (2014 XQ7),APO,Y,N,20.18,0.651,0.024,,,,0.7507,2.638,0.658,31.02,141.12,13.27,347.94,0.2301,1560.0,0.312,9.0,22
       (2014 XX7),AMO,Y,N,19.23,1.198,0.015,,,,0.5929,2.91,1.185,36.66,186.07,162.98,86.95,0.1985,1810.0,0.198,0.0,374
       (2014 XX31),APO,Y,N,17.24,1.349,0.079,,,,0.8699,2.827,0.368,36.06,290.59,344.84,126.62,0.2074,1740.0,0.487,0.0,87
       (2014 YJ14),APO,Y,N,18.38,2.443,0.014,,,,0.8217,2.2,0.392,29.29,305.16,57.55,140.55,0.3021,1190.0,0.101,0.0,161
       (2014 YL14),APO,Y,Y,20.6,0.355,0.081,,,,0.7641,2.749,0.648,5.92,67.82,291.08,152.14,0.2163,1660.0,0.0156,5.0,139
       (2014 YS14),APO,Y,N,21.1,0.299,0.072,,,,0.6673,2.451,0.815,18.3,124.32,14.43,285.89,0.2569,1400.0,0.145,5.0,40
       (2014 YT14),APO,Y,N,18.59,1.757,0.016,,,,0.5057,1.724,0.852,30.6,275.53,28.2,339.73,0.4353,827.0,0.124,0.0,90
       (2014 YS34),APO,Y,Y,20.85,0.129,0.505,,,,0.3854,1.553,0.955,6.89,210.05,322.0,190.07,0.5091,707.0,0.00499,0.0,196
       (2014 YR43),APO,Y,N,19.63,0.37,0.204,,,,0.6111,2.486,0.967,26.45,123.11,268.9,290.8,0.2515,1430.0,0.299,0.0,109
       (2015 AC17),AMO,Y,N,19.63,0.986,0.02,,,,0.4586,2.259,1.223,29.19,256.5,188.34,67.08,0.2902,1240.0,0.241,0.0,56
       (2015 AY245),APO,Y,Y,20.99,0.374,0.042,,,,0.1094,1.127,1.004,13.59,143.64,13.03,359.35,0.8239,437.0,0.0181,0.0,269
       (2015 AK280),APO,Y,N,21.59,0.358,0.026,,,,0.7046,2.656,0.785,11.36,17.19,45.1,192.84,0.2277,1580.0,0.0516,6.0,33
       (2015 BW310),APO,Y,N,22.0,0.146,0.132,,,,0.6389,2.623,0.947,10.04,95.07,322.51,210.28,0.232,1550.0,0.0272,4.0,51
       (2015 BY516),APO,Y,N,20.02,0.349,0.017,,,,0.6622,2.908,0.982,13.45,296.21,249.33,355.51,0.1988,1810.0,0.151,8.0,27
       (2015 CX12),APO,Y,Y,20.0,0.184,0.533,12.2,,,0.6098,2.003,0.781,5.74,195.88,227.57,308.23,0.3478,1040.0,0.0302,1.0,176
       (2015 CP13),APO,Y,N,19.8,0.384,0.144,,,,0.6632,2.439,0.821,8.83,68.15,0.34,313.44,0.2588,1390.0,0.117,0.0,115
       (2015 CV13),APO,Y,Y,20.43,0.437,0.07,,,,0.2882,1.338,0.953,13.04,124.79,132.56,261.44,0.6366,566.0,0.00799,0.0,187
       (2015 DA54),APO,Y,N,20.88,0.468,0.039,,,,0.7828,2.604,0.566,8.24,147.33,246.53,216.02,0.2346,1530.0,0.0583,0.0,70
       (2015 DE176),APO,Y,N,19.72,0.679,0.048,,,,0.5626,2.01,0.879,10.25,69.15,178.41,248.61,0.346,1040.0,0.123,1.0,212
       (2015 DU180),APO,Y,Y,20.93,0.435,0.045,,,,0.9219,1.926,0.15,4.86,51.75,315.41,28.02,0.3687,976.0,0.00792,0.0,67
       (2015 DX198),AMO,Y,N,21.93,0.349,0.023,,,,0.3758,1.641,1.025,11.05,309.66,216.06,27.3,0.4686,768.0,0.0741,1.0,55
       (2015 DN215),APO,Y,Y,19.8,0.535,0.074,18.2,,,0.7484,2.741,0.69,10.36,3.18,80.78,142.74,0.2172,1660.0,0.0199,0.0,325
       (2015 ED7),APO,Y,N,20.77,0.313,0.086,,,,0.7823,2.469,0.537,11.1,42.28,41.34,286.97,0.2541,1420.0,0.137,0.0,88
       (2015 EE7),APO,Y,N,20.28,0.294,0.17,9.42,,,0.411,1.702,1.002,27.3,9.35,219.21,268.73,0.4439,811.0,0.0662,0.0,295
       (2015 FL),APO,Y,Y,20.8,0.232,0.131,28.43,,,0.6513,2.686,0.937,15.7,11.66,224.78,141.88,0.2239,1610.0,0.0369,3.0,271
       (2015 FS33),APO,Y,N,22.56,0.066,0.531,,,,0.628,1.27,0.473,13.3,15.76,297.35,116.25,0.6884,523.0,0.0215,0.0,115
       (2015 FZ35),APO,Y,N,19.48,0.636,0.076,,,,0.8109,2.792,0.528,9.46,351.15,324.39,80.91,0.2113,1700.0,0.128,0.0,106
       (2015 FY117),AMO,Y,N,20.12,0.544,0.018,,,,0.4348,2.018,1.14,24.36,188.23,348.75,252.08,0.3439,1050.0,0.147,6.0,99
       (2015 FN120),APO,Y,N,23.5,0.064,0.173,,,,0.6185,2.099,0.801,5.02,18.45,97.8,196.62,0.3241,1110.0,0.0311,7.0,66
       (2015 FU332),APO,Y,N,17.23,0.944,0.261,,,,0.7426,2.64,0.68,35.87,82.52,25.65,189.67,0.2298,1570.0,0.262,1.0,178
       (2015 FT344),AMO,Y,N,20.12,0.753,0.034,,,,0.5686,2.557,1.103,12.56,325.68,289.45,213.91,0.2411,1490.0,0.208,0.0,150
       (2015 GS),APO,Y,N,20.53,0.262,0.149,,,,0.4771,1.727,0.903,11.86,113.79,20.98,267.21,0.4343,829.0,0.0504,0.0,112
       (2015 GY),APO,Y,Y,21.68,0.143,0.18,,,,0.2001,1.068,0.854,11.81,207.75,108.69,125.38,0.893,403.0,0.0233,0.0,272
       (2015 GK50),APO,Y,N,19.92,0.66,0.023,,,,0.6696,3.058,1.01,19.1,155.44,74.76,347.32,0.1843,1950.0,0.227,5.0,56
       (2015 HF1),APO,Y,N,22.7,0.108,0.125,,,,0.6145,1.317,0.508,22.0,18.38,67.59,42.31,0.652,552.0,0.0312,8.0,55
       (2015 HF11),AMO,Y,N,19.28,1.115,0.025,,,,0.419,2.098,1.219,35.08,234.0,340.96,186.54,0.3244,1110.0,0.224,0.0,377
       (2015 HU171),APO,Y,N,23.7,0.108,0.05,,,,0.5739,2.294,0.978,5.58,76.97,179.17,352.34,0.2836,1270.0,0.0346,8.0,61
       (2015 HX181),APO,Y,N,23.9,0.078,0.079,,,,0.5601,1.79,0.787,7.91,211.9,293.6,169.55,0.4115,875.0,0.00101,7.0,46
       (2015 JC2),APO,Y,N,20.83,0.382,0.048,,,,0.546,1.487,0.675,10.43,114.7,354.24,334.37,0.5434,663.0,0.176,0.0,56
       (2015 KN122),APO,Y,N,20.39,0.342,0.095,,,,0.6825,1.377,0.437,22.08,82.38,26.38,220.17,0.6103,590.0,0.24,0.0,95
       (2015 KH157),APO,Y,Y,19.89,0.582,0.052,,,,0.5325,1.792,0.838,21.55,89.32,51.32,160.39,0.4108,876.0,0.0156,0.0,118
       (2015 KL157),AMO,Y,Y,18.68,1.288,0.024,,,,0.6154,2.652,1.02,35.55,279.19,5.48,144.42,0.2282,1580.0,0.00355,1.0,182
       (2015 LL21),APO,Y,N,19.9,0.374,0.139,,,,0.7179,2.186,0.617,6.99,111.5,56.33,20.55,0.305,1180.0,0.0548,8.0,63
       (2015 LM21),APO,Y,N,22.1,0.066,0.594,,,,0.7719,2.435,0.555,6.36,121.13,36.95,280.41,0.2594,1390.0,0.0867,6.0,61
       (2015 LK24),AMO,Y,Y,21.52,0.306,0.043,18.55,,,0.6179,2.683,1.025,14.4,94.83,202.91,132.87,0.2243,1610.0,0.0338,3.0,175
       (2015 MN116),APO,Y,N,19.75,0.394,0.137,,,,0.5296,1.708,0.803,44.78,265.06,97.08,208.7,0.4416,815.0,0.136,0.0,90
       (2015 MQ130),AMO,Y,N,20.9,0.36,0.012,,,,0.5337,2.206,1.029,40.21,238.88,111.85,47.66,0.3008,1200.0,0.27,1.0,59
       (2015 NZ13),APO,Y,Y,20.6,0.258,0.152,3.42,,,0.7806,2.016,0.442,6.58,175.36,239.72,200.5,0.3444,1050.0,0.0292,3.0,128
       (2015 NA14),ATE,Y,N,22.0,0.091,0.338,6.91,,,0.1837,0.9659,0.788,6.35,281.79,152.88,199.34,1.038,347.0,0.0597,1.0,460
       (2015 OA22),AMO,Y,N,19.82,1.184,0.013,,,,0.6939,3.51,1.074,45.4,347.3,356.67,196.26,0.1499,2400.0,0.0674,5.0,68
       (2015 PC),APO,Y,N,19.4,1.266,0.019,,,,0.7556,2.156,0.527,8.02,251.22,335.22,103.61,0.3114,1160.0,0.12,1.0,120
       (2015 PK57),APO,Y,N,24.4,0.075,0.041,,,,0.6189,2.521,0.961,4.72,133.74,247.3,190.34,0.2462,1460.0,0.0499,0.0,50
       (2015 PM57),APO,Y,N,18.66,0.585,0.187,,,,0.7343,2.206,0.586,17.39,112.86,341.91,16.07,0.3009,1200.0,0.269,0.0,113
       (2015 PU228),APO,Y,Y,20.3,0.328,0.125,,,,0.7858,2.291,0.491,9.43,299.1,274.42,8.65,0.2843,1270.0,0.00996,1.0,173
       (2015 PP291),APO,Y,N,18.29,0.439,0.568,,,,0.7827,2.378,0.517,16.51,97.56,310.81,257.73,0.2688,1340.0,0.159,1.0,111
       (2015 QG),APO,Y,N,23.8,0.132,0.031,,,,0.3922,1.57,0.954,20.05,322.49,313.69,97.33,0.5009,719.0,0.0263,7.0,82
       (2015 QM3),ATE,Y,N,20.38,0.267,0.189,,,,0.5312,0.706,0.331,16.15,159.69,324.65,320.2,1.662,217.0,0.0607,0.0,171
       (2015 RS83),APO,Y,N,19.3,0.474,0.137,,,,0.7657,2.795,0.655,11.64,70.09,24.11,53.5,0.2109,1710.0,0.157,0.0,49
       (2015 RR150),AMO,Y,Y,19.63,0.343,0.198,,,,0.4982,2.038,1.023,42.16,174.2,167.33,188.58,0.3387,1060.0,0.0253,1.0,67
       (2015 SF20),APO,Y,N,19.59,0.398,0.147,,,,0.557,2.129,0.943,5.97,336.83,2.92,108.01,0.3173,1130.0,0.0539,0.0,150
       (2015 SS20),APO,Y,N,22.12,0.256,0.03,,,,0.3463,1.543,1.009,11.47,244.92,164.69,92.41,0.5143,700.0,0.0292,1.0,49
       (2015 TE),APO,Y,N,22.5,0.156,0.073,1.68,,,0.7513,2.71,0.674,7.62,358.28,102.19,348.2,0.221,1630.0,0.00471,8.0,100
       (2015 TX24),APO,Y,Y,21.58,0.252,0.07,,,,0.8743,2.262,0.284,6.11,32.27,127.8,330.84,0.2898,1240.0,0.0107,6.0,59
       (2015 TK237),APO,Y,N,22.42,0.233,0.03,,,,0.5505,2.032,0.914,11.66,33.13,306.81,189.23,0.3402,1060.0,0.037,6.0,38
